Zip Code;Latitude;Longitude;Area;Basic debt DOY. Control Centers;Basic Customs debt;State revenues;Total State;Basic debt e-EFKA;Collected e-EFKA;Total e-EFKA
47100;39.1582421;20.987683899999997;ARTA ;571526.27;0;196142.49;767668.76;583483.75;745226.38;1328710.13
19014;38.2520001;23.9454801;KAPANDRITI ;695998.77;0;1399987.78;2095986.55;0;0;0
13122;38.0203126;23.7095937;ILION ;695894.40;0;1399788.92;2095683.32;0;0;0
14452;38.0622969;23.7599103;METAMORFOSI ;743569.53;0;297591.71;1041161.24;669964.78;384386.95;1054351.73
10447;37.9823979;23.6940037;ATHINA ;587849.51;0;766322.70;1354172.21;319148.32;421812.70;740961.02
10442;38.2280667;21.7632893;ATHINA ;931799.72;0;1163266.55;2095066.27;0;0;0
19300;38.0609063;23.5910603;ASPROPYRGOS ;518114.42;2934.70;1037464.44;1558513.56;185943.06;350079.22;536022.28
60100;40.2805592;22.505839899999998;KATERINI ;1174873.25;0;918999.86;2093873.11;0;0;0
34100;38.4056496;23.6019042;CHALKIDA ;317384.12;0;369502.75;686886.87;512750.57;893921.93;1406672.50
40009;39.621161;22.5355949;PLATYKAMPOS ;702074.25;0;1389673.89;2091748.14;0;0;0
11251;38.0026203;23.7312462;ATHINA ;1102053.35;0;989579.07;2091632.42;0;0;0
49100;39.6249838;19.922346100000002;KERKYRA ;1079744.20;0;593750.10;1673494.30;186546.97;229964.23;416511.20
10682;37.991622799999995;23.7268584;ATHINA ;524873.11;0;1565124.68;2089997.79;0;0;0
15126;38.0563575;23.8259775;MAROUSI ;339633.76;0;752146.11;1091779.87;343425.95;654786.85;998212.80
72200;35.0118955;25.7407452;IERAPETRA ;803228.94;0;181847.17;985076.11;814293.33;290457.28;1104750.61
11144;38.0119201;23.7279894;ATHINA ;220141.03;0;436063.43;656204.46;497351.35;934972.08;1432323.43
25100;38.2505451;22.0810942;AIGIO ;704787.20;0;677548.13;1382335.33;381719.32;323891.70;705611.02
17672;37.9550651;23.7093329;KALLITHEA ;270557.95;0;192423.48;462981.43;929691.91;694357.26;1624049.17
35100;38.8959734;22.4349003;LAMIA ;977145.80;0;1109294.49;2086440.29;0;0;0
15124;38.0512581;23.8021097;MAROUSI ;996542.91;0;1089849.07;2086391.98;0;0;0
13341;38.0807098;23.706754999999998;ANO LIOSIA;759305.17;0;1326440.70;2085745.87;0;0;0
57001;40.5485201;23.019645999999998;THERMI ;623444.09;0;661361.83;1284805.92;430101.30;370598.42;800699.72
10563;37.9844383;23.7281172;ATHINA ;997088.21;0;633908.15;1630996.36;252544.38;200781.31;453325.69
54626;40.6372735;22.935300899999998;THESSALONIKI ;527713.46;0;1555849.31;2083562.77;0;0;0
54625;40.6358912;22.9372038;THESSALONIKI ;829148.79;0;491574.55;1320723.34;478794.27;282393.45;761187.72
25100;38.2505451;22.0810942;AIGIO ;1007052.17;0;1074837.31;2081889.48;0;0;0
54352;40.6120795;22.9831264;THESSALONIKI ;1105765.58;0;974851.40;2080616.98;0;0;0
18532;37.9471388;23.652288199999997;PEIRAIAS ;688120.63;0;1392014.66;2080135.29;0;0;0
18346;37.95834779999999;23.685446399999996;MOSCHATO ;0;0;0;0;757730.32;1322062.87;2079793.19
18453;40.6714128;22.9261508;NIKAIA ;601690.58;0;723857.78;1325548.36;353242.58;400054.06;753296.64
30100;38.624471899999996;21.4095934;AGRINIO ;733376.52;0;455880.58;1189257.10;537259.24;352134.40;889393.64
17778;37.9709961;23.6916685;TAVROS ;708814.50;0;861764.13;1570578.63;186421.25;321481.53;507902.78
16451;37.9059632;23.753752;ARGYROUPOLI ;703284.02;0;1374802.82;2078086.84;0;0;0
54500;40.814428;22.8683235;NEOCHOROUDA ;1044846.29;0;639224.56;1684070.85;258016.31;135987.76;394004.07
14452;38.0622969;23.7599103;METAMORFOSI ;0;0;0;0;760351.64;1317065.54;2077417.18
60062;40.3164117;22.5846703;KORINOS ;595457.26;0;360594.03;956051.29;667915.63;453383.39;1121299.02
42100;39.5557317;21.7678951;TRIKALA ;893449.20;0;1183840.09;2077289.29;0;0;0
13561;38.0281846;23.718402899999997;AG ANARGYROI;693238.88;0;1382576.07;2075814.95;0;0;0
17124;37.967477;23.6947674;N SMYRNI;1579979.70;0;494318.69;2074298.39;0;0;0
17778;37.9709961;23.6916685;TAVROS ;667261.82;0;1406785.19;2074047.01;0;0;0
18531;37.9447711;23.6432507;PEIRAIAS ;685484.50;0;1387378.01;2072862.51;0;0;0
54645;40.60151010000001;22.9525926;THESSALONIKI ;1682244.70;0;388676.10;2070920.80;0;0;0
14671;38.0926493;23.8200477;N ERYTHRAIA;861895.71;0;622636.31;1484532.02;344098.38;242266.07;586364.45
11744;37.95689649999999;23.7246066;ATHINA ;1318053.09;0;751848.65;2069901.74;0;0;0
10434;37.9934691;23.7275065;ATHINA ;340191.08;0;463129.75;803320.83;564289.83;701547.84;1265837.67
57400;40.6717164;22.8015174;SINDOS ;420015.45;0;547842.40;967857.85;545152.15;556069.42;1101221.57
40200;39.8949802;22.1890872;ELASSONA ;489636.46;0;371952.22;861588.68;594889.12;612543.72;1207432.84
54453;40.6136319;22.9679772;THESSALONIKI ;769164.43;0;1299588.69;2068753.12;0;0;0
19400;37.935109999999995;23.87509349999999;KOROPI ;0;0;0;0;741323.75;1326133.36;2067457.11
54644;40.60743170000001;22.959878399999997;THESSALONIKI ;765888.77;0;1301555.63;2067444.40;0;0;0
54623;40.63399709999999;22.943770100000002;THESSALONIKI ;693423.49;0;208820.56;902244.05;530905.43;633899.30;1164804.73
13122;38.0203126;23.7095937;ILION ;689382.80;0;1376903.50;2066286.30;0;0;0
18531;37.9447711;23.6432507;PEIRAIAS ;688712.62;0;1377425.24;2066137.86;0;0;0
34600;38.5176199;23.6354576;N ARTAKI;776728.03;0;1288683.05;2065411.08;0;0;0
57022;40.6903731;22.7896841;VIPETh SINDOS;836210.44;0;679308.17;1515518.61;301295.89;248538.05;549833.94
34100;38.4056496;23.6019042;CHALKIDA ;903057.82;0;809202.85;1712260.67;210936.67;141014.22;351950.89
52100;40.5192691;21.2687171;KASTORIA ;687931.58;0;1375608.56;2063540.14;0;0;0
60100;40.2805592;22.505839899999998;KATERINI ;726801.49;0;313660.05;1040461.54;645722.50;376444.44;1022166.94
12241;37.9894728;23.6789292;AIGALEO ;591519.27;0;677605.44;1269124.71;336901.99;456042.10;792944.09
12137;37.9996433;23.6859723;PERISTERI ;312298.82;0;431875.56;744174.38;571066.93;746402.04;1317468.97
11853;37.9719133;23.7069358;ATHINA ;268577.27;0;128813.54;397390.81;1201215.34;462670.17;1663885.51
56430;40.6664679;22.9347302;STAVROUPOLI ;724790.24;0;1335567.81;2060358.05;0;0;0
18537;37.9383258;23.6398482;PEIRAIAS ;633858.48;0;897231.80;1531090.28;243957.75;284382.19;528339.94
54629;40.6433635;22.9339563;THESSALONIKI ;12.40;935944.46;1122657.62;2058614.48;0;0;0
16675;37.8640519;23.7454264;GLYFADA ;1499537.32;0;558837.27;2058374.59;0;0;0
14451;38.0556442;23.7583685;METAMORFOSI ;492619.99;0;505180.25;997800.24;492002.76;567650.76;1059653.52
54622;40.63180120000001;22.9471962;THESSALONIKI ;0;0;0;0;721761.61;1334873.71;2056635.32
70016;35.0435187;25.0928704;ASIMI ;870849.86;0;582868.93;1453718.79;373564.74;228635.91;602200.65
10443;38.0045679;23.7160906;ATHINA ;794645.19;0;1260960.08;2055605.27;0;0;0
13561;38.0281846;23.718402899999997;AG ANARGYROI;907448.80;0;1147594.33;2055043.13;0;0;0
18531;37.9447711;23.6432507;PEIRAIAS ;281992.01;0;324573.98;606565.99;811342.09;636845.14;1448187.23
10677;37.9755042;23.73267610000001;ATHINA ;1311479.00;0;743071.14;2054550.14;0;0;0
13451;38.0708633;23.7082439;KAMATERO ;795603.99;0;1258730.54;2054334.53;0;0;0
10442;38.2280667;21.7632893;ATHINA ;682843.41;0;1371036.78;2053880.19;0;0;0
54624;40.6353503;22.9405516;THESSALONIKI ;776492.27;0;1276897.87;2053390.14;0;0;0
50500;40.1858788;22.002802;SERVIA ;688727.51;0;1364653.49;2053381.00;0;0;0
54627;40.6442313;22.9190152;THESSALONIKI ;679906.77;0;1373293.13;2053199.90;0;0;0
15125;38.0453;23.8203025;MAROUSI ;193969.80;0;266251.08;460220.88;691890.61;900416.08;1592306.69
20100;37.9386365;22.9322383;KORINTHOS ;1110191.59;0;940085.18;2050276.77;0;0;0
49083;39.70026160000001;19.774552800000002;SKRIPERO ;683494.03;0;1366726.79;2050220.82;0;0;0
10431;37.9844383;23.7281172;ATHINA ;760668.83;0;562956.28;1323625.11;454566.17;271373.00;725939.17
54622;40.63180120000001;22.9471962;THESSALONIKI ;542952.27;0;514462.67;1057414.94;556620.05;434312.78;990932.83
16452;37.9093343;23.7408677;ARGYROUPOLI ;500330.36;0;153867.78;654198.14;1005766.67;387965.39;1393732.06
55131;40.5849639;22.946094100000003;KALAMARIA ;745842.22;0;429961.93;1175804.15;558659.25;311220.64;869879.89
32100;38.4554672;22.8825938;LEIVADIA ;0;0;0;0;1702551.35;342642.11;2045193.46
32100;38.4554672;22.8825938;LEIVADIA ;680146.20;0;1362835.62;2042981.82;0;0;0
21200;37.63517210000001;22.7288576;ARGOS ;1285557.58;0;757154.78;2042712.36;0;0;0
17124;37.967477;23.6947674;N SMYRNI;1006747.68;0;1035913.24;2042660.92;0;0;0
54627;40.6442313;22.9190152;THESSALONIKI ;680842.54;0;1361454.29;2042296.83;0;0;0
27100;37.67184870000001;21.4432257;PYRGOS ;445409.76;0;118717.83;564127.59;952419.06;524969.98;1477389.04
31080;38.758225;20.649089399999998;KARYA ;679686.79;0;1360805.56;2040492.35;0;0;0
16451;37.9059632;23.753752;ARGYROUPOLI ;831704.93;0;1205217.71;2036922.64;0;0;0
11528;37.980943599999996;23.7576755;ATHINA ;696829.50;0;1339777.09;2036606.59;0;0;0
17673;37.9492563;23.693986300000002;KALLITHEA ;675842.23;0;1359514.66;2035356.89;0;0;0
11743;37.96258870000001;23.7306539;ATHINA ;469327.71;0;938739.27;1408066.98;220149.47;405820.56;625970.03
42100;39.5557317;21.7678951;TRIKALA ;533741.00;0;576588.11;1110329.11;411274.38;511253.79;922528.17
57200;40.7512099;23.069591100000004;LAGKADAS ;1537063.29;0;494760.53;2031823.82;0;0;0
10678;37.9755042;23.73267610000001;ATHINA ;671867.53;0;1359133.11;2031000.64;0;0;0
17455;37.91204260000001;23.7098513;ALIMOS ;677045.82;0;1353875.84;2030921.66;0;0;0
66100;41.149001;24.1470796;DRAMA ;1053266.89;0;521037.72;1574304.61;281663.44;174953.24;456616.68
14231;38.0441541;23.7501561;N IONIA;424118.00;0;922615.31;1346733.31;235490.53;447701.97;683192.50
19500;37.714177;24.057663199999997;LAVRIO ;470872.58;0;941338.16;1412210.74;214740.93;401873.17;616614.10
26225;38.2426843;21.7370344;PATRA ;811893.99;0;1215686.76;2027580.75;0;0;0
10673;37.9779718;23.74299580000001;ATHINA ;831240.11;0;1195778.31;2027018.42;0;0;0
26221;38.2478916;21.7361885;PATRA ;1542017.83;0;484808.99;2026826.82;0;0;0
54623;40.63399709999999;22.943770100000002;THESSALONIKI ;348178.91;0;205392.87;553571.78;638812.67;834227.45;1473040.12
10442;38.2280667;21.7632893;ATHINA ;721943.73;0;834487.07;1556430.80;209647.02;259386.69;469033.71
18531;37.9447711;23.6432507;PEIRAIAS ;716577.79;0;633866.80;1350444.59;293468.28;380992.88;674461.16
15200;;;CHALANDRI ;0;0;0;0;697064.01;1327627.94;2024691.95
15344;38.0230869;23.8724272;AG PARASKEVI;663482.40;0;1360656.31;2024138.71;0;0;0
54624;40.6353503;22.9405516;THESSALONIKI ;811346.96;0;614401.52;1425748.48;237397.39;360952.53;598349.92
57200;40.7512099;23.069591100000004;LAGKADAS ;683548.87;76583.68;538567.17;1298699.72;415947.05;308854.81;724801.86
59100;40.6810929;22.864984600000003;VEROIA ;259114.09;0;542666.04;801780.13;427251.85;793759.20;1221011.05
10560;37.9824516;23.730563;ATHINA ;674176.27;0;1348320.17;2022496.44;0;0;0
10557;37.9755042;23.73267610000001;ATHINA ;505841.80;0;1516652.18;2022493.98;0;0;0
12461;38.00529810000001;23.6642751;CHAIDARI ;0;0;0;0;698111.04;1323186.32;2021297.36
17673;37.9492563;23.693986300000002;KALLITHEA ;0;0;0;0;702222.25;1318849.89;2021072.14
54640;40.6186627;22.957043300000002;THESSALONIKI ;697949.30;0;465687.38;1163636.68;494603.33;362735.35;857338.68
56334;40.66752520000001;22.896977800000002;ELEFTHERIO ;1183039.30;0;836964.85;2020004.15;0;0;0
18545;37.9553709;23.635226199999998;PEIRAIAS ;659685.64;144919.89;1214309.29;2018914.82;0;0;0
18541;37.9528283;23.6661308;PEIRAIAS ;331634.12;0;336348.92;667983.04;591715.78;759039.85;1350755.63
12461;38.00529810000001;23.6642751;CHAIDARI ;12583.23;669678.29;1336083.30;2018344.82;0;0;0
57022;40.6903731;22.7896841;VIPETh SINDOS;0;0;0;0;1174850.79;843455.51;2018306.30
13562;38.0368388;23.7276852;AG ANARGYROI;847041.11;0;848865.17;1695906.28;153806.13;168429.07;322235.20
49100;39.6249838;19.922346100000002;KERKYRA ;595977.73;0;607296.44;1203274.17;370147.42;444686.66;814834.08
59100;40.6810929;22.864984600000003;VEROIA ;1281988.11;500.00;223472.28;1505960.39;307255.80;203389.66;510645.46
11143;38.027054299999996;23.7403394;ATHINA ;318577.32;0;369901.66;688478.98;599190.91;728786.10;1327977.01
68300;41.3476492;26.495637199999997;DIDYMOTEICHO ;539570.86;132687.39;1343979.79;2016238.04;0;0;0
14451;38.0556442;23.7583685;METAMORFOSI ;0;0;0;0;764300.20;1251785.08;2016085.28
18541;37.9528283;23.6661308;PEIRAIAS ;264379.73;0;228932.08;493311.81;787176.60;734699.42;1521876.02
54645;40.60151010000001;22.9525926;THESSALONIKI ;591066.49;0;464818.42;1055884.91;516100.41;442841.29;958941.70
11855;37.9823937;23.6961977;ATHINA ;671234.65;0;1343202.10;2014436.75;0;0;0
58200;40.8016803;22.043979800000002;EDESSA ;770069.85;0;1244071.08;2014140.93;0;0;0
35007;38.7114946;23.0506735;LIVANATES ;560932.11;0;784092.42;1345024.53;269290.97;399449.64;668740.61
62053;41.26128320000001;22.9989148;RODOPOLI ;833143.05;0;1179984.44;2013127.49;0;0;0
11635;37.9697566;23.7399832;ATHINA ;0;0;0;0;1588585.81;424532.56;2013118.37
17562;37.95981810000001;23.6995799;P FALIRO;671311.81;0;1341739.43;2013051.24;0;0;0
26110;;;PATRA ;1277571.81;0;734442.09;2012013.90;0;0;0
22200;37.401244;22.1364871;MEGALOPOLI ;1112746.32;0;897886.36;2010632.68;0;0;0
10671;37.9755042;23.73267610000001;ATHINA ;1076791.10;0;529711.94;1606503.04;268280.24;135818.32;404098.56
19300;38.0609063;23.5910603;ASPROPYRGOS ;744604.06;0;169051.98;913656.04;614365.35;482347.21;1096712.56
54629;40.6433635;22.9339563;THESSALONIKI ;1232505.75;0;777818.72;2010324.47;0;0;0
71500;35.3387352;25.144212600000003;IRAKLEIO ;381210.97;273004.70;842068.83;1496284.50;224275.24;289753.44;514028.68
81100;39.1067382;26.557274699999997;MYTILINI ;1124970.33;0;885118.71;2010089.04;0;0;0
15344;38.0230869;23.8724272;GERAKAS ;0;0;0;0;691907.85;1318169.09;2010076.94
19003;37.8833564;23.9333037;MARKOPOULO ;583257.73;0;587085.37;1170343.10;419558.24;419502.56;839060.80
10674;37.9734542;23.735698;ATHINA ;670272.88;0;1338921.17;2009194.05;0;0;0
69100;41.1224394;25.4065582;KOMOTINI ;685380.89;0;1323757.12;2009138.01;0;0;0
57008;40.6102571;22.967327800000003;DIAVATA ;668239.74;0;1340386.36;2008626.10;0;0;0
18454;37.967250799999995;23.6612108;NIKAIA ;731688.01;0;1275735.19;2007423.20;0;0;0
57001;40.5485201;23.019645999999998;THERMI ;1178030.44;0;828718.28;2006748.72;0;0;0
11851;37.9758184;23.719245;ATHINA ;449866.72;0;716018.32;1165885.04;336726.54;503906.78;840633.32
54621;40.628504;22.9507099;THESSALONIKI ;508114.16;0;654594.65;1162708.81;329848.44;513651.68;843500.12
54644;40.60743170000001;22.959878399999997;THESSALONIKI ;668112.44;0;1337278.60;2005391.04;0;0;0
12132;38.0061651;23.7068523;PERISTERI ;806640.51;0;493938.41;1300578.92;432505.30;272227.86;704733.16
11143;38.027054299999996;23.7403394;ATHINA ;1220032.36;0;784576.15;2004608.51;0;0;0
19400;37.935109999999995;23.87509349999999;KOROPI ;0;0;0;0;705259.19;1297686.07;2002945.26
43100;39.3640258;21.9214049;KARDITSA ;1415542.44;0;587331.84;2002874.28;0;0;0
54625;40.6358912;22.9372038;THESSALONIKI ;873260.91;0;1129416.48;2002677.39;0;0;0
13122;38.0203126;23.7095937;ILION ;662235.48;0;1340331.06;2002566.54;0;0;0
54352;40.6120795;22.9831264;THESSALONIKI ;934634.59;0;1066729.74;2001364.33;0;0;0
61100;40.99370709999999;22.8753674;KILKIS ;663045.13;0;1337617.77;2000662.90;0;0;0
18757;37.9701789;23.6214897;KERATSINI ;797427.22;0;1202049.17;1999476.39;0;0;0
14562;38.0722402;23.8139199;KIFISIA ;242039.61;0;231064.52;473104.13;792535.37;733152.74;1525688.11
12241;37.9894728;23.6789292;AIGALEO ;726116.80;0;1272140.36;1998257.16;0;0;0
21100;37.56731729999999;22.801553100000003;NAFPLIO ;895907.63;0;1101763.60;1997671.23;0;0;0
73100;35.5138298;24.0180367;CHANIA ;311842.30;0;267692.94;579535.24;703324.01;714737.05;1418061.06
10443;38.0045679;23.7160906;ATHINA ;1318923.91;21326.44;655833.14;1996083.49;0;0;0
55236;40.5885408;23.0279289;PANORAMA ;374302.04;0;102670.41;476972.45;959390.16;559091.76;1518481.92
11141;38.01946179999999;23.7417658;ATHINA ;1049516.05;0;945020.79;1994536.84;0;0;0
54250;40.60212569999999;22.9727602;THESSALONIKI ;915506.17;0;709822.53;1625328.70;161306.90;206217.08;367523.98
10431;37.9844383;23.7281172;ATHINA ;474831.00;0;833012.50;1307843.50;239280.78;444777.86;684058.64
16671;37.8190772;23.7597759;VOULIAGMENI ;489428.14;0;410326.56;899754.70;546591.88;543013.21;1089605.09
15344;38.0230869;23.8724272;GERAKAS ;190045.54;0;175446.63;365492.17;741660.97;882144.07;1623805.04
63079;40.3062929;23.2071052;N TRIGLIA;960902.82;0;1028183.34;1989086.16;0;0;0
54500;40.814428;22.8683235;THESSALONIKI ;0;0;0;0;792509.26;1196373.76;1988883.02
14562;38.0722402;23.8139199;KIFISIA ;244897.40;0;305137.17;550034.57;684911.53;753227.50;1438139.03
17672;37.9550651;23.7093329;KALLITHEA ;659193.52;0;1328646.70;1987840.22;0;0;0
57008;40.6102571;22.967327800000003;DIAVATA ;824973.24;0;1161632.38;1986605.62;0;0;0
57001;40.5485201;23.019645999999998;THERMI ;884325.93;0;571662.44;1455988.37;200028.85;329642.06;529670.91
18233;37.964925;23.6651046;AG I;360666.26;0;648250.79;1008917.05;380044.72;595966.82;976011.54
15122;38.05495620000001;23.807655;MAROUSI ;375627.35;0;750168.83;1125796.18;295827.56;563060.87;858888.43
19400;37.935109999999995;23.87509349999999;KOROPI ;549079.98;0;324084.89;873164.87;748644.27;362645.52;1111289.79
18453;40.6714128;22.9261508;NIKAIA ;453737.32;22246.87;440202.33;916186.52;503850.12;563351.04;1067201.16
12133;38.0151396;23.704609899999998;PERISTERI ;366478.78;0;475479.82;841958.60;499356.71;641814.71;1141171.42
17121;37.9442881;23.7117556;N SMYRNI;368149.74;0;129813.35;497963.09;1007157.42;477930.93;1485088.35
10431;37.9844383;23.7281172;ATHINA ;792145.13;0;1188721.68;1980866.81;0;0;0
11528;37.980943599999996;23.7576755;ATHINA ;1308227.48;0;672288.70;1980516.18;0;0;0
54640;40.6186627;22.957043300000002;THESSALONIKI ;311726.64;0;622551.44;934278.08;375504.07;670571.32;1046075.39
16673;37.8523416;23.772468300000003;VOULA ;232612.28;0;152340.28;384952.56;907154.68;688087.48;1595242.16
71202;35.3413593;25.1348831;IRAKLEIO ;703523.25;0;655800.50;1359323.75;252200.99;367402.86;619603.85
14122;38.0511604;23.7680577;IRAKLEIO ;596983.56;0;522699.74;1119683.30;402402.71;456235.38;858638.09
10560;37.9824516;23.730563;ATHINA ;307967.93;0;338202.46;646170.39;516439.70;814084.57;1330524.27
30500;38.8632567;21.1666182;AMFILOCHIA ;814509.75;9111.57;1153070.37;1976691.69;0;0;0
49100;39.6249838;19.922346100000002;KERKYRA ;534611.64;0;580449.86;1115061.50;378594.09;482473.98;861068.07
18541;37.9528283;23.6661308;PEIRAIAS ;1140485.35;0;834949.33;1975434.68;0;0;0
17674;37.9451122;23.686747399999998;KALLITHEA ;0;0;0;0;679319.61;1295801.80;1975121.41
74100;35.3643615;24.4821552;RETHYMNO ;689547.09;0;1283335.88;1972882.97;0;0;0
62100;41.0820427;23.4617028;SERRES ;799329.39;0;1171323.72;1970653.11;0;0;0
11251;38.0026203;23.7312462;ATHINA ;1001775.72;0;967241.97;1969017.69;0;0;0
22100;37.5101357;22.372644;TRIPOLI ;1169642.99;0;799354.19;1968997.18;0;0;0
41005;;;NIKAIA LARISAS;684504.93;0;691250.43;1375755.36;245372.13;347741.82;593113.95
10680;37.986488200000004;23.7278787;ATHINA ;0;0;0;0;786735.57;1181435.67;1968171.24
14451;38.0556442;23.7583685;METAMORFOSI ;580441.16;0;639840.70;1220281.86;363106.06;383975.26;747081.32
17778;37.9709961;23.6916685;TAVROS ;289067.12;0;547509.28;836576.40;416454.65;713276.86;1129731.51
14564;38.09562929999999;23.7913435;KIFISIA ;655255.17;0;1310023.62;1965278.79;0;0;0
69132;;;KOMOTINI ;1072066.02;0;892172.60;1964238.62;0;0;0
54645;40.60151010000001;22.9525926;THESSALONIKI ;1773622.33;0;190598.45;1964220.78;0;0;0
16674;37.8619956;23.7541813;GLYFADA ;178900.71;0;170184.60;349085.31;734621.29;880135.85;1614757.14
10673;37.9779718;23.74299580000001;ATHINA ;652552.37;0;1310804.07;1963356.44;0;0;0
20100;37.9386365;22.9322383;KORINTHOS ;665009.75;0;542350.99;1207360.74;362060.38;393105.82;755166.20
10443;38.0045679;23.7160906;ATHINA ;263415.69;0;324139.11;587554.80;659050.23;714925.59;1373975.82
10674;37.9734542;23.735698;ATHINA ;653571.31;0;1307578.70;1961150.01;0;0;0
10554;37.9787307;23.7246486;ATHINA ;653663.82;0;1306860.18;1960524.00;0;0;0
85100;36.4349631;28.217482899999997;RODOS ;652888.63;0;1306359.19;1959247.82;0;0;0
10432;37.987244200000006;23.726373100000004;ATHINA ;926683.17;0;1032171.59;1958854.76;0;0;0
11146;38.0229304;23.7494423;GALATSI ;1112888.35;0;845614.13;1958502.48;0;0;0
16777;37.904557;23.7423393;ELLINIKO ;1055441.01;0;902613.85;1958054.86;0;0;0
57013;40.72778870000001;22.9205214;ORAIOKASTRO ;1063361.34;0;510938.91;1574300.25;251084.72;132227.50;383312.22
18344;37.9461725;23.678281100000003;MOSCHATO ;817232.17;0;1139534.97;1956767.14;0;0;0
54500;40.814428;22.8683235;THESSALONIKI ;424801.56;0;583010.46;1007812.02;416100.47;532238.94;948339.41
19600;38.0750425;23.5008508;MANDRA ;524917.65;0;582363.04;1107280.69;398477.51;449902.18;848379.69
54624;40.6353503;22.9405516;THESSALONIKI ;800919.16;0;235754.57;1036673.73;485081.33;433898.91;918980.24
13671;38.1660001;23.6743801;ACHARNES ;0;0;0;0;1138337.38;817232.85;1955570.23
19400;37.935109999999995;23.87509349999999;KOROPI ;172722.32;0;287968.36;460690.68;631889.97;862758.29;1494648.26
30200;38.3686739;21.430415;MESOLONGI ;1134258.14;0;483122.22;1617380.36;248840.35;88977.23;337817.58
59200;40.6294406;22.0688549;NAOUSA ;651420.46;0;1302962.27;1954382.73;0;0;0
81100;39.1067382;26.557274699999997;MYTILINI ;853180.77;0;1101064.69;1954245.46;0;0;0
60100;40.2805592;22.505839899999998;KATERINI ;168050.60;0;137897.90;305948.50;809540.85;838479.81;1648020.66
18233;37.964925;23.6651046;AG I;1448903.14;0;504942.96;1953846.10;0;0;0
15231;38.0137595;23.7854066;CHALANDRI ;492277.30;91751.14;1369162.52;1953190.96;0;0;0
10444;37.9944925;23.7042077;ATHINA ;651114.37;0;1301097.05;1952211.42;0;0;0
12131;37.99941629999999;23.6901635;PERISTERI ;650321.55;0;1300654.63;1950976.18;0;0;0
13341;38.0807098;23.706754999999998;ANO LIOSIA;789953.43;0;1159409.67;1949363.10;0;0;0
10442;38.2280667;21.7632893;ATHINA ;715331.46;0;1233961.40;1949292.86;0;0;0
20100;37.9386365;22.9322383;KORINTHOS ;1634173.45;0;313597.89;1947771.34;0;0;0
15126;38.0563575;23.8259775;MAROUSI ;0;0;0;0;713681.96;1233838.35;1947520.31
71000;;;IRAKLEIO ;725257.57;0;1222174.73;1947432.30;0;0;0
15124;38.0512581;23.8021097;MAROUSI ;0;0;0;0;1371818.74;575270.32;1947089.06
15234;38.02657070000001;23.8198045;CHALANDRI ;648955.68;0;1297430.07;1946385.75;0;0;0
34600;38.5176199;23.6354576;N ARTAKI;662448.52;0;1283226.49;1945675.01;0;0;0
18863;37.9656089;23.5677089;PERAMA ;0;0;0;0;670803.21;1274870.69;1945673.90
17675;37.95456970000001;23.6942572;KALLITHEA ;683013.98;0;1262312.28;1945326.26;0;0;0
37002;39.16266270000001;23.4909759;SKIATHOS ;683197.70;0;1260333.38;1943531.08;0;0;0
57019;40.49877;22.9122276;N EPIVATES;5843.48;1413406.93;524027.55;1943277.96;0;0;0
70014;35.3146261;25.395374899999997;LIMENAS CHERS;446783.73;0;636501.48;1083285.21;361232.66;498007.51;859240.17
19014;38.2520001;23.9454801;KAPANDRITI ;1137537.61;0;804915.62;1942453.23;0;0;0
18547;37.94858410000001;23.6595454;PEIRAIAS ;643187.59;0;1298954.66;1942142.25;0;0;0
18537;37.9383258;23.6398482;PEIRAIAS ;541093.27;0;757130.40;1298223.67;300346.94;343093.70;643440.64
12131;37.99941629999999;23.6901635;PERISTERI ;543531.88;4619.96;1393254.16;1941406.00;0;0;0
10679;37.9755042;23.73267610000001;ATHINA ;536065.16;26291.50;1378832.51;1941189.17;0;0;0
18755;37.9548428;23.6185383;KERATSINI ;248634.73;0;253893.20;502527.93;675247.60;761751.24;1436998.84
67100;41.13003610000001;24.8864902;XANTHI ;675485.61;0;1263716.72;1939202.33;0;0;0
12244;37.9910674;23.6707902;AIGALEO ;387983.30;0;516245.97;904229.27;483600.34;550309.86;1033910.20
48200;39.2076669;20.8809509;FILIPPIADA ;946160.31;0;406423.42;1352583.73;392705.22;192509.40;585214.62
54627;40.6442313;22.9190152;THESSALONIKI ;511518.92;0;517147.36;1028666.28;421166.22;487199.23;908365.45
38221;39.3635451;22.950928899999997;VOLOS ;0;641133.57;1295732.14;1936865.71;0;0;0
17778;37.9709961;23.6916685;TAVROS ;435244.37;0;689006.24;1124250.61;344218.88;468089.87;812308.75
14452;38.0622969;23.7599103;METAMORFOSI ;0;1413406.93;523089.09;1936496.02;0;0;0
85100;36.4349631;28.217482899999997;RODOS ;0;1413406.93;523089.09;1936496.02;0;0;0
13671;38.1660001;23.6743801;ACHARNES ;1629394.70;0;305875.66;1935270.36;0;0;0
14452;38.0622969;23.7599103;METAMORFOSI ;643487.42;0;1291276.58;1934764.00;0;0;0
17672;37.9550651;23.7093329;KALLITHEA ;370958.63;0;417017.67;787976.30;528035.58;618255.35;1146290.93
54249;40.6023563;22.965985500000002;THESSALONIKI ;908809.84;0;1025102.27;1933912.11;0;0;0
56532;40.6595291;22.955619;POLICHNI ;1312042.34;0;620666.68;1932709.02;0;0;0
